ax,ay,az,gx,gy,gz
100,-87,-2092,-9,-9,3
102,-85,-2086,-9,-8,3
105,-89,-2089,-11,-9,4
108,-84,-2094,-11,-8,3
100,-86,-2095,-11,-9,4
104,-88,-2097,-10,-9,3
102,-84,-2094,-11,-8,4
106,-83,-2090,-12,-9,3
106,-89,-2089,-10,-9,2
105,-91,-2096,-11,-9,3
99,-87,-2085,-12,-8,1
105,-88,-2091,-11,-8,2
104,-86,-2095,-12,-9,4
104,-84,-2091,-11,-9,3
101,-83,-2091,-9,-8,3
100,-88,-2096,-11,-9,3
100,-84,-2090,-11,-9,3
101,-87,-2095,-11,-8,3
106,-91,-2093,-11,-9,3
104,-90,-2095,-10,-10,2
103,-88,-2091,-10,-9,2
103,-87,-2086,-12,-9,4
102,-90,-2094,-10,-9,3
104,-87,-2093,-10,-7,2
105,-85,-2090,-10,-8,3
106,-91,-2099,-10,-10,3
102,-87,-2093,-9,-9,1
101,-87,-2090,-10,-8,3
107,-88,-2086,-11,-8,5
104,-87,-2093,-10,-9,3
102,-85,-2093,-11,-9,2
97,-86,-2089,-11,-10,3
103,-90,-2092,-11,-8,3
105,-87,-2098,-10,-9,3
107,-88,-2099,-11,-9,2
108,-84,-2098,-10,-9,4
101,-88,-2097,-10,-9,2
101,-89,-2094,-11,-8,2
104,-87,-2089,-11,-8,2
104,-88,-2092,-11,-9,2
105,-89,-2094,-11,-7,2
104,-91,-2098,-11,-8,3
105,-88,-2091,-11,-8,4
108,-91,-2097,-11,-9,2
106,-91,-2097,-9,-8,1
104,-90,-2094,-10,-8,3
106,-90,-2096,-10,-9,2
109,-89,-2094,-10,-9,2
107,-88,-2098,-9,-9,4
102,-89,-2090,-10,-8,2
100,-87,-2094,-11,-9,3
105,-87,-2095,-11,-8,3
101,-90,-2091,-8,-8,2
107,-87,-2092,-10,-8,3
106,-87,-2093,-11,-9,3
102,-87,-2091,-11,-9,2
105,-93,-2092,-10,-9,3
100,-85,-2091,-9,-9,3
105,-88,-2088,-9,-9,3
102,-91,-2086,-10,-8,2
98,-89,-2089,-11,-7,3
98,-85,-2093,-12,-8,4
105,-86,-2092,-11,-9,3
107,-85,-2090,-11,-8,3
103,-88,-2093,-11,-9,3
107,-88,-2091,-11,-10,4
104,-85,-2088,-11,-9,4
105,-85,-2092,-12,-8,3
102,-89,-2089,-11,-9,3
104,-88,-2092,-9,-9,3
102,-89,-2101,-9,-8,3
108,-91,-2089,-10,-8,3
108,-89,-2091,-9,-8,1
107,-85,-2094,-10,-9,4
105,-87,-2093,-10,-9,4
105,-91,-2100,-10,-8,2
105,-85,-2090,-10,-9,4
101,-83,-2094,-11,-9,4
103,-89,-2094,-10,-9,2
104,-86,-2093,-11,-9,2
110,-88,-2084,-12,-7,3
110,-92,-2086,-12,-8,3
105,-95,-2095,-10,-10,2
106,-90,-2093,-10,-9,3
104,-90,-2095,-10,-9,3
103,-88,-2100,-10,-9,1
98,-88,-2099,-11,-8,2
102,-87,-2095,-12,-9,2
103,-88,-2095,-11,-9,2
101,-91,-2093,-11,-8,3
103,-94,-2097,-10,-8,3
106,-89,-2096,-11,-7,3
100,-85,-2097,-10,-10,3
102,-82,-2094,-10,-10,1
99,-88,-2095,-11,-8,2
101,-84,-2094,-11,-8,3
99,-87,-2094,-12,-9,4
99,-86,-2094,-10,-9,3
100,-84,-2091,-11,-9,3
100,-83,-2093,-11,-9,3
107,-84,-2094,-10,-8,3
100,-85,-2093,-11,-8,3
103,-83,-2092,-10,-9,3
108,-88,-2097,-10,-8,4
108,-90,-2095,-11,-8,3
109,-90,-2093,-11,-9,2
102,-93,-2090,-11,-9,2
107,-99,-2093,-9,-9,2
101,-95,-2093,-11,-8,4
102,-90,-2093,-11,-8,4
107,-94,-2097,-10,-8,3
95,-91,-2093,-11,-9,2
98,-92,-2091,-11,-8,2
104,-92,-2095,-11,-8,3
103,-92,-2091,-11,-8,4
106,-88,-2093,-11,-9,1
104,-86,-2097,-11,-8,2
111,-85,-2093,-12,-8,3
107,-83,-2088,-12,-8,3
107,-75,-2093,-11,-8,2
111,-81,-2097,-11,-9,3
106,-82,-2089,-10,-9,2
110,-84,-2097,-9,-9,2
106,-82,-2094,-11,-8,3
99,-87,-2094,-11,-8,2
100,-93,-2094,-9,-9,3
103,-89,-2097,-12,-8,3
106,-87,-2094,-12,-9,2
101,-94,-2092,-11,-9,4
96,-94,-2094,-10,-8,2
98,-93,-2091,-8,-9,3
102,-93,-2097,-10,-8,3
103,-93,-2092,-10,-9,2
99,-93,-2091,-9,-9,4
102,-90,-2091,-10,-8,3
104,-84,-2091,-11,-8,4
106,-84,-2089,-11,-9,3
104,-85,-2096,-10,-9,2
106,-84,-2099,-10,-8,3
105,-81,-2093,-10,-9,2
106,-85,-2091,-11,-8,3
111,-88,-2091,-12,-7,3
110,-85,-2095,-11,-9,2
106,-89,-2096,-9,-9,3
104,-92,-2101,-9,-9,3
107,-88,-2092,-10,-10,3
104,-86,-2097,-10,-9,3
103,-88,-2091,-9,-8,3
102,-98,-2088,-11,-9,3
104,-91,-2092,-10,-9,3
103,-88,-2092,-8,-9,4
101,-94,-2095,-9,-9,4
101,-88,-2091,-10,-8,3
107,-89,-2091,-11,-8,3
105,-85,-2097,-9,-9,3
107,-80,-2093,-10,-8,2
110,-82,-2092,-12,-8,3
106,-85,-2091,-11,-8,4
108,-83,-2097,-10,-7,3
107,-80,-2095,-9,-8,2
104,-84,-2089,-11,-8,2
101,-83,-2097,-10,-8,2
102,-90,-2097,-10,-9,1
103,-91,-2092,-10,-9,2
105,-90,-2088,-10,-8,2
104,-89,-2095,-10,-8,2
106,-93,-2097,-10,-9,3
100,-91,-2091,-10,-9,2
101,-89,-2091,-10,-10,3
103,-91,-2092,-10,-8,3
99,-93,-2092,-10,-9,3
104,-89,-2093,-11,-9,3
101,-89,-2092,-10,-9,4
101,-89,-2095,-11,-9,3
103,-90,-2094,-11,-9,3
104,-86,-2089,-10,-8,3
100,-87,-2092,-10,-8,2
105,-86,-2092,-10,-8,3
108,-90,-2091,-12,-9,3
104,-85,-2086,-11,-9,2
102,-88,-2089,-12,-9,3
104,-88,-2090,-11,-9,3
109,-88,-2092,-10,-8,2
105,-91,-2097,-11,-8,3
108,-88,-2091,-10,-8,3
108,-88,-2089,-10,-8,3
105,-89,-2089,-10,-8,2
99,-88,-2091,-9,-8,4
106,-89,-2090,-10,-8,2
109,-89,-2089,-11,-8,3
109,-89,-2097,-10,-8,2
103,-87,-2096,-10,-9,2
105,-81,-2090,-10,-9,2
103,-85,-2087,-10,-7,3
101,-86,-2097,-11,-8,3
104,-84,-2095,-10,-8,2
104,-85,-2091,-11,-8,3
104,-85,-2091,-9,-8,3
106,-82,-2091,-11,-8,3
101,-87,-2090,-11,-8,3
103,-90,-2094,-11,-7,4
105,-90,-2088,-12,-7,3
102,-87,-2094,-10,-9,3
101,-87,-2096,-10,-9,3
103,-87,-2096,-11,-8,2
103,-91,-2088,-10,-8,4
100,-90,-2092,-10,-8,3
103,-93,-2093,-12,-9,2
101,-90,-2096,-10,-8,3
105,-87,-2100,-10,-8,4
109,-86,-2092,-8,-9,3
103,-87,-2092,-10,-9,3
102,-85,-2093,-12,-9,2
102,-86,-2086,-11,-9,2
99,-87,-2091,-9,-8,2
100,-85,-2095,-9,-7,3
105,-85,-2089,-11,-9,2
106,-86,-2092,-11,-9,2
104,-86,-2094,-11,-8,2
107,-86,-2094,-10,-8,4
104,-86,-2092,-10,-9,4
104,-92,-2092,-11,-8,3
104,-91,-2099,-10,-9,3
101,-87,-2089,-10,-8,4
105,-87,-2093,-10,-9,3
103,-93,-2090,-10,-9,1
103,-93,-2094,-11,-9,2
102,-86,-2094,-11,-9,3
102,-88,-2092,-11,-8,3
102,-89,-2101,-10,-8,3
104,-85,-2100,-11,-9,3
102,-87,-2094,-12,-9,2
108,-88,-2094,-11,-8,3
105,-88,-2093,-11,-8,4
107,-88,-2094,-10,-9,2
102,-89,-2090,-10,-8,1
102,-90,-2094,-10,-8,2
104,-92,-2096,-12,-8,2
102,-86,-2096,-11,-9,3
101,-87,-2092,-10,-9,4
107,-89,-2093,-10,-8,4
105,-85,-2092,-11,-8,3
105,-94,-2091,-10,-8,2
109,-89,-2093,-11,-8,4
105,-87,-2101,-9,-9,3
102,-86,-2094,-11,-10,3
103,-84,-2091,-10,-9,2
104,-87,-2098,-9,-9,3
103,-87,-2097,-11,-9,3
103,-84,-2088,-10,-8,2
105,-86,-2096,-10,-8,3
104,-88,-2094,-11,-9,3
105,-90,-2094,-11,-9,3
105,-88,-2094,-12,-9,3
110,-88,-2091,-11,-9,2
102,-86,-2092,-11,-10,3
99,-86,-2092,-11,-9,2
103,-85,-2092,-11,-10,2
110,-87,-2093,-9,-9,2
103,-88,-2089,-10,-8,4
99,-87,-2094,-9,-8,3
108,-86,-2093,-10,-9,3
103,-90,-2094,-10,-7,2
104,-89,-2093,-12,-7,2
103,-87,-2091,-11,-8,3
105,-86,-2094,-11,-8,3
101,-85,-2090,-10,-7,4
103,-87,-2095,-10,-8,2
104,-88,-2091,-11,-8,4
101,-83,-2099,-11,-9,3
100,-84,-2097,-10,-9,2
107,-87,-2090,-10,-9,2
106,-89,-2098,-11,-9,4
110,-89,-2091,-11,-9,4
110,-84,-2091,-11,-9,3
106,-82,-2091,-10,-8,3
105,-88,-2088,-11,-9,3
105,-90,-2095,-10,-9,3
107,-88,-2091,-10,-8,3
104,-89,-2098,-11,-8,3
100,-90,-2093,-11,-8,3
102,-87,-2091,-11,-8,3
98,-87,-2089,-11,-9,2
104,-86,-2090,-10,-8,3
103,-89,-2097,-11,-7,2
103,-89,-2093,-9,-8,3
105,-87,-2096,-11,-8,2
102,-92,-2096,-10,-9,3
103,-85,-2094,-10,-8,3
102,-88,-2094,-11,-9,3
103,-90,-2093,-10,-9,2
103,-89,-2089,-10,-8,3
102,-88,-2100,-12,-9,3
106,-83,-2092,-11,-9,2
106,-87,-2089,-9,-9,4
103,-87,-2091,-9,-9,3
100,-87,-2096,-11,-9,3
99,-90,-2095,-11,-8,3
101,-86,-2097,-11,-9,2
101,-84,-2100,-11,-8,3
102,-89,-2096,-11,-8,4
112,-89,-2100,-12,-9,2
109,-89,-2091,-12,-9,3
103,-86,-2092,-10,-8,3
103,-85,-2090,-11,-8,2
104,-88,-2085,-11,-9,2
105,-86,-2092,-11,-9,2
111,-87,-2099,-10,-8,3
105,-85,-2096,-11,-7,4
100,-91,-2090,-10,-8,3
104,-87,-2091,-11,-8,2
103,-79,-2094,-12,-10,3
101,-85,-2093,-10,-9,2
103,-87,-2095,-10,-7,2
101,-93,-2090,-9,-8,2
107,-92,-2091,-10,-8,4
105,-91,-2091,-9,-8,2
105,-85,-2092,-10,-8,1
104,-88,-2091,-9,-9,2
102,-89,-2092,-10,-9,2
105,-88,-2094,-12,-9,2
102,-88,-2090,-11,-8,2
105,-90,-2092,-11,-8,3
102,-86,-2093,-11,-10,3
103,-84,-2091,-11,-9,3
108,-86,-2094,-10,-8,4
107,-88,-2090,-11,-9,3
103,-84,-2101,-11,-9,3
102,-83,-2094,-9,-9,2
104,-91,-2099,-10,-9,3
108,-87,-2098,-10,-9,3
98,-85,-2088,-10,-9,2
103,-88,-2091,-10,-9,3
101,-89,-2090,-11,-8,3
105,-89,-2092,-9,-7,4
106,-94,-2094,-10,-8,3
102,-93,-2093,-10,-9,3
100,-91,-2090,-10,-9,3
99,-89,-2091,-10,-8,2
104,-90,-2094,-10,-7,3
105,-90,-2094,-11,-9,2
105,-89,-2093,-10,-8,2
110,-92,-2094,-10,-7,3
101,-90,-2096,-11,-8,2
102,-88,-2093,-12,-9,3
105,-87,-2092,-11,-9,3
103,-89,-2095,-10,-9,2
103,-86,-2094,-11,-9,2
101,-86,-2098,-11,-8,2
100,-86,-2094,-11,-9,2
101,-88,-2089,-12,-9,3
102,-88,-2093,-11,-9,4
106,-91,-2089,-10,-8,2
109,-92,-2090,-11,-9,3
105,-90,-2094,-10,-8,3
101,-91,-2089,-9,-9,3
102,-86,-2093,-10,-9,3
103,-89,-2094,-9,-8,3
104,-89,-2101,-8,-10,2
96,-87,-2098,-10,-8,2
98,-91,-2089,-11,-8,4
104,-89,-2087,-10,-9,3
110,-90,-2093,-10,-8,3
110,-89,-2094,-11,-8,3
102,-86,-2096,-12,-8,4
107,-88,-2097,-11,-9,3
109,-89,-2095,-11,-9,3
100,-87,-2093,-11,-9,2
108,-86,-2094,-10,-8,3
104,-89,-2098,-10,-8,2
104,-93,-2094,-11,-8,2
106,-82,-2093,-10,-8,3
105,-87,-2091,-11,-8,3
101,-88,-2092,-11,-8,3
102,-91,-2094,-12,-8,3
107,-91,-2094,-11,-9,3
105,-87,-2088,-11,-9,3
102,-92,-2090,-11,-9,2
103,-90,-2094,-12,-9,3
100,-91,-2094,-12,-8,3
99,-88,-2092,-11,-8,3
102,-89,-2097,-10,-9,2
105,-87,-2097,-11,-8,2
99,-90,-2088,-10,-7,4
108,-91,-2092,-10,-9,3
112,-86,-2091,-10,-8,3
101,-89,-2087,-11,-7,4
102,-93,-2098,-12,-8,2
104,-91,-2100,-10,-10,2
101,-86,-2095,-12,-8,2
100,-84,-2099,-10,-8,3
99,-89,-2093,-9,-8,3
100,-89,-2094,-10,-9,2
103,-85,-2089,-9,-10,3
100,-84,-2091,-9,-10,3
100,-90,-2090,-9,-9,2
105,-91,-2093,-9,-8,4
105,-90,-2093,-10,-8,3
102,-89,-2097,-11,-10,3
106,-92,-2094,-11,-9,3
109,-88,-2095,-9,-8,2
105,-88,-2097,-9,-8,3
109,-87,-2096,-10,-9,3
104,-90,-2094,-11,-9,2
99,-89,-2090,-11,-8,3
103,-90,-2091,-12,-9,3
105,-91,-2091,-12,-9,3
102,-94,-2091,-10,-7,3
101,-89,-2089,-10,-8,3
100,-87,-2094,-10,-8,3
106,-88,-2092,-9,-7,2
107,-87,-2101,-9,-8,2
106,-84,-2096,-10,-9,3
101,-86,-2088,-11,-9,3
103,-91,-2092,-12,-7,2
103,-87,-2087,-10,-8,2
103,-84,-2094,-11,-8,3
109,-88,-2098,-11,-8,2
105,-91,-2087,-9,-9,3
102,-92,-2093,-11,-9,3
104,-88,-2092,-11,-9,2
103,-91,-2091,-9,-9,3
103,-92,-2094,-9,-8,3
101,-95,-2097,-11,-8,3
107,-91,-2095,-13,-9,4
105,-90,-2092,-10,-9,3
103,-89,-2092,-11,-8,2
113,-88,-2091,-11,-8,2
106,-86,-2089,-11,-8,2
101,-86,-2089,-10,-9,2
105,-87,-2090,-11,-9,3
107,-83,-2092,-11,-10,3
105,-88,-2095,-10,-10,2
107,-85,-2094,-11,-7,2
109,-87,-2096,-10,-8,4
108,-88,-2091,-10,-9,4
100,-91,-2094,-11,-9,2
100,-87,-2087,-11,-9,2
104,-88,-2091,-10,-8,2
103,-88,-2089,-10,-9,3
106,-89,-2090,-9,-9,2
104,-89,-2088,-11,-10,2
102,-96,-2095,-11,-8,4
102,-87,-2093,-10,-9,2
100,-87,-2096,-11,-8,2
103,-90,-2098,-12,-8,3
101,-86,-2091,-11,-9,3
99,-88,-2088,-11,-9,2
104,-83,-2093,-11,-9,1
103,-83,-2094,-11,-10,2
108,-88,-2100,-11,-9,3
104,-87,-2093,-11,-8,3
105,-93,-2102,-9,-9,2
107,-90,-2097,-9,-8,2
100,-88,-2091,-10,-9,3
100,-87,-2094,-12,-9,2
104,-92,-2093,-12,-9,2
104,-96,-2093,-10,-8,3
107,-92,-2091,-10,-8,3
106,-96,-2097,-9,-8,4
105,-91,-2096,-10,-8,3
106,-88,-2096,-10,-9,3
105,-89,-2098,-10,-9,2
105,-91,-2097,-12,-7,2
105,-88,-2094,-12,-8,2
103,-87,-2091,-11,-9,2
106,-86,-2095,-11,-9,2
110,-83,-2097,-10,-9,3
109,-88,-2095,-11,-8,4
101,-84,-2093,-10,-9,3
105,-89,-2089,-10,-8,3
107,-91,-2089,-10,-8,1
106,-91,-2095,-11,-8,2
103,-90,-2091,-11,-8,5
102,-90,-2090,-12,-9,4
104,-88,-2093,-11,-9,3
105,-90,-2093,-11,-10,2
101,-91,-2091,-12,-10,2
103,-89,-2095,-10,-9,2
100,-95,-2097,-11,-8,3
105,-90,-2088,-12,-8,4
109,-88,-2098,-11,-8,3
104,-89,-2092,-11,-8,2
104,-87,-2091,-11,-8,2
107,-84,-2088,-10,-8,2
106,-86,-2091,-10,-8,2
104,-88,-2094,-10,-9,2
108,-90,-2095,-11,-9,3
104,-87,-2096,-11,-8,2
102,-89,-2099,-10,-8,3
103,-91,-2090,-10,-9,4
105,-86,-2092,-11,-9,2
97,-89,-2092,-12,-8,2
98,-94,-2094,-12,-9,3
96,-92,-2089,-10,-9,3
97,-93,-2095,-10,-8,2
97,-89,-2096,-12,-7,3
99,-92,-2091,-11,-7,3
103,-95,-2099,-9,-9,2
109,-93,-2092,-10,-9,2
104,-93,-2095,-11,-9,3
106,-89,-2095,-10,-9,2
105,-91,-2092,-8,-9,2
111,-89,-2093,-10,-9,3
100,-88,-2093,-9,-8,3
106,-87,-2094,-11,-8,2
106,-86,-2091,-11,-9,2
104,-86,-2092,-10,-9,2
103,-85,-2090,-10,-8,3
104,-87,-2095,-10,-8,4
103,-87,-2097,-11,-9,4
105,-87,-2095,-12,-8,3
102,-90,-2089,-12,-8,2
99,-91,-2090,-9,-8,2
105,-93,-2099,-9,-8,2
104,-94,-2095,-11,-10,3
104,-90,-2093,-10,-8,3
107,-92,-2097,-9,-9,3
107,-90,-2094,-10,-9,2
107,-96,-2097,-10,-9,2
103,-92,-2093,-9,-10,2
102,-90,-2095,-9,-8,3
101,-90,-2092,-9,-9,2
100,-87,-2092,-11,-8,2
104,-85,-2095,-11,-8,3
105,-87,-2097,-11,-8,3
103,-89,-2095,-11,-9,3
100,-87,-2095,-11,-9,1
103,-83,-2091,-12,-9,3
104,-86,-2096,-12,-9,2
105,-89,-2097,-11,-8,2
107,-88,-2095,-12,-8,3
106,-83,-2088,-12,-9,4
104,-93,-2086,-11,-9,3
106,-94,-2094,-10,-8,3
103,-93,-2095,-11,-9,3
103,-91,-2091,-10,-9,1
98,-88,-2096,-11,-10,3
105,-89,-2094,-11,-9,2
100,-91,-2100,-9,-8,2
93,-88,-2095,-10,-9,3
101,-89,-2093,-11,-9,2
104,-84,-2093,-10,-8,3
103,-86,-2100,-12,-7,3
103,-89,-2098,-11,-8,2
107,-86,-2096,-10,-8,3
102,-86,-2094,-10,-7,4
106,-89,-2093,-12,-9,2
111,-85,-2089,-11,-9,3
104,-89,-2091,-10,-9,3
109,-92,-2094,-10,-9,3
104,-93,-2095,-10,-9,2
106,-89,-2089,-10,-8,2
110,-88,-2096,-9,-8,2
100,-91,-2093,-10,-8,2
96,-91,-2095,-10,-8,2
102,-90,-2097,-11,-8,3
98,-87,-2093,-11,-9,3
98,-91,-2093,-11,-10,2
101,-91,-2097,-11,-8,2
107,-88,-2089,-10,-8,1
104,-89,-2095,-10,-8,3
104,-89,-2093,-11,-7,3
104,-87,-2091,-10,-8,3
104,-87,-2094,-9,-9,3
106,-88,-2094,-12,-8,2
103,-86,-2093,-12,-8,3
107,-86,-2095,-11,-9,2
102,-86,-2094,-9,-9,3
102,-85,-2095,-10,-7,4
106,-87,-2090,-11,-8,3
104,-94,-2093,-10,-9,3
106,-92,-2094,-11,-8,2
97,-87,-2090,-12,-8,3
97,-90,-2092,-11,-8,2
108,-86,-2098,-10,-8,3
107,-88,-2091,-12,-8,3
109,-91,-2094,-12,-8,3
95,-90,-2095,-11,-8,4
104,-87,-2093,-11,-7,2
104,-90,-2092,-11,-8,2
109,-93,-2094,-11,-8,2
110,-89,-2096,-10,-8,2
107,-86,-2088,-9,-8,2
105,-83,-2094,-10,-7,2
102,-87,-2093,-10,-8,3
109,-89,-2092,-9,-9,4
104,-89,-2092,-10,-9,2
105,-86,-2091,-10,-8,1
109,-89,-2094,-10,-8,3
105,-89,-2094,-12,-9,3
100,-89,-2091,-12,-8,3
102,-93,-2096,-11,-7,3
108,-92,-2092,-13,-9,2
104,-90,-2095,-11,-9,2
103,-90,-2090,-11,-9,2
98,-92,-2093,-12,-10,1
103,-91,-2091,-9,-8,2
103,-86,-2098,-11,-8,1
102,-87,-2094,-9,-9,2
106,-89,-2092,-7,-8,3
103,-84,-2092,-10,-7,3
104,-88,-2095,-10,-8,3
109,-87,-2089,-10,-9,2
107,-87,-2093,-11,-10,3
104,-84,-2093,-12,-8,3
103,-88,-2092,-11,-7,3
104,-85,-2097,-9,-9,4
102,-87,-2090,-10,-8,2
102,-86,-2086,-11,-8,3
105,-85,-2089,-10,-8,3
106,-95,-2089,-11,-9,3
100,-90,-2095,-10,-9,3
100,-88,-2096,-11,-8,3
102,-88,-2094,-9,-9,3
107,-83,-2096,-10,-7,3
106,-87,-2095,-11,-7,3
99,-90,-2096,-10,-8,4
100,-95,-2091,-10,-7,4
102,-91,-2091,-11,-7,4
111,-89,-2098,-10,-8,3
108,-91,-2087,-9,-8,3
109,-90,-2090,-10,-7,3
108,-88,-2099,-10,-8,1
103,-87,-2091,-9,-9,1
99,-86,-2091,-10,-10,3
97,-88,-2095,-11,-8,2
99,-88,-2093,-10,-7,2
110,-89,-2094,-10,-9,3
111,-90,-2100,-11,-8,1
107,-89,-2097,-11,-8,2
107,-90,-2100,-10,-9,1
100,-91,-2095,-11,-8,2
104,-89,-2093,-12,-9,3
96,-91,-2095,-11,-7,3
98,-86,-2094,-11,-9,2
103,-88,-2088,-11,-9,1
103,-89,-2099,-11,-8,2
105,-91,-2095,-12,-9,2
104,-91,-2091,-11,-9,1
109,-89,-2092,-11,-8,2
105,-84,-2095,-11,-9,2
96,-88,-2089,-10,-9,2
103,-88,-2090,-10,-9,4
105,-89,-2092,-10,-9,4
99,-93,-2093,-11,-10,2
99,-87,-2093,-12,-8,3
102,-91,-2093,-10,-8,3
104,-93,-2094,-11,-9,3
101,-92,-2092,-10,-9,3
98,-90,-2095,-9,-10,2
95,-88,-2090,-9,-8,2
104,-89,-2092,-12,-8,4
104,-93,-2096,-13,-8,5
112,-92,-2094,-12,-9,5
110,-96,-2091,-11,-8,3
112,-95,-2094,-11,-10,2
108,-91,-2100,-10,-8,4
104,-90,-2095,-11,-8,2
105,-89,-2096,-11,-9,3
103,-86,-2095,-12,-9,2
98,-87,-2096,-11,-9,1
97,-90,-2088,-10,-8,2
96,-93,-2093,-11,-7,2
101,-91,-2092,-12,-9,3
103,-88,-2087,-12,-8,4
103,-87,-2092,-13,-8,3
105,-88,-2093,-11,-9,3
102,-87,-2091,-9,-9,2
105,-89,-2093,-10,-7,1
101,-90,-2096,-10,-7,2
104,-87,-2092,-9,-9,3
108,-92,-2094,-9,-9,2
104,-87,-2101,-11,-10,1
105,-89,-2091,-10,-10,2
104,-92,-2093,-11,-8,2
102,-90,-2091,-10,-8,3
100,-86,-2096,-11,-8,2
99,-89,-2094,-11,-8,2
100,-91,-2095,-12,-9,3
103,-92,-2096,-10,-9,2
102,-88,-2095,-9,-9,3
107,-87,-2094,-12,-8,2
110,-89,-2094,-12,-8,3
108,-92,-2093,-11,-8,3
113,-92,-2097,-10,-9,3
103,-85,-2095,-10,-9,2
101,-88,-2091,-11,-8,2
104,-89,-2091,-11,-9,2
100,-90,-2090,-10,-9,3
103,-87,-2091,-11,-9,2
107,-88,-2092,-11,-8,2
103,-90,-2092,-11,-8,3
101,-94,-2096,-11,-7,3
101,-90,-2091,-11,-9,3
106,-88,-2089,-12,-9,4
104,-87,-2093,-11,-10,2
108,-92,-2089,-11,-10,4
101,-91,-2097,-9,-8,3
102,-91,-2098,-8,-9,3
100,-88,-2096,-10,-9,3
103,-92,-2095,-10,-8,4
107,-91,-2096,-10,-8,4
103,-89,-2094,-11,-9,2
107,-87,-2085,-12,-7,2
